node,x,y,is_AMS
drip,0.04938282870249179,0.029884994515564457,0
dripping,-0.06888728589839037,-0.09889364039225146,0
driver,0.055738401530856,0.17985773852326883,0
drug.430,-0.11908746600990645,-0.13083132706833295,0
drugmaker,-0.0314116057530553,0.1994719007399125,0
dry,0.03628243765760363,-0.29734560352742095,0
dryness,-0.2795775698528506,-0.47658181827851287,0
dubious,0.1990067728891723,0.17813002192433447,0
duca,0.03662452017899249,0.36057632054600836,0
ducharme,0.07463886003663692,0.07909754671937283,0
dugdale,0.021338798556282755,0.3639798619492314,0
duke,-0.32961705066655317,-0.3405332679844603,0
dull,0.21050162125454244,-0.3307271132731321,0
duplication,0.16275714753181458,0.13510052627884878,0
duration,-0.1762779914857652,0.07937614840159037,0
duration.443,-0.24760725863185135,0.14307374357169453,0
durland,-0.14313211702445724,0.20115702884142714,0
dutasteride,-0.012925823480629395,-0.16717718182386151,0
dwindle,-0.5154599429314028,0.5772801725212279,0
dynamic,-0.023158907858423523,-0.00021873823072861802,0
dyslipidemia,-0.35926508127170326,0.20514714569249248,0
dysmorphia/”bigorexia,-0.2527178260266592,0.08277719492582597,0
dysmorphic,-0.24482239896216132,0.05498304308844683,0
dysmorphophobia,-0.22297324115645756,-0.19617249496066128,0
dystrophy,-0.3921131133970514,-0.16513660277480163,0
d’etre,0.3285116362465116,-0.1340290802466672,0
e.g.,-0.23776511009057685,-0.11596830870988148,0
e2348692,0.2628296740811724,0.33621635382726506,0
e235,-0.1556612275238162,0.10738473822348266,0
e236,-0.21890972695620559,-0.04228407162283219,0
e237,-0.3641554599978403,-0.18216377418127086,0
e238,-0.2758843552970596,-0.044477275566096895,0
e239,-0.23127865668200345,-0.2218948360141814,0
e240,-0.23838683457148627,0.015983511168427236,0
e241,-0.2959109918219113,-0.026585154470118316,0
e242,-0.22677832119749491,0.01175282291043433,0
eaa,-0.05240394848861779,0.3239150054779568,0
eager,0.11942567701130623,-0.3056721104185913,0
eaif,0.25116930226403134,0.027887985219811597,0
ear,0.03511219892322684,0.023762755122330562,0
earn,0.07544971403051694,-0.018742782654283936,0
earth,0.3747154339377521,0.08431217687098257,0
ease,0.18655893118856365,-0.3227955946719115,0
easily,0.030845178593049652,-0.24209260832487697,0
east,0.3595013606739935,0.32380858245795385,0
easy,0.43663425428323605,-0.2612078607940532,0
eat,-0.09269235981377351,-0.10986823065898695,0
eater,0.22470960271902704,-0.1540125683471364,0
eating,0.01998672994784753,0.02837349921469643,0
eau,-0.02620386062400849,0.16230802752262993,0
eau;2025,-0.30462820189829887,0.3833431738600595,0
ebb,-0.04504840334647308,-0.5160180967608542,0
ecchymose,-0.12688869560586186,-0.17139466743608975,0
ecchymosis,-0.17121278659498057,-0.24027356005110623,0
ecdysterone,0.033931072785253785,-0.41742487235214637,0
eckel,-0.00651714906795713,0.26057567965543854,0
ed).52,-0.3018130704300697,0.11931993361982643,0
ed)will,-0.2420783314298441,0.28832377084650235,0
edema,-0.04447160156448276,-0.2320382895517666,0
edex,-0.17528652991854535,-0.5552583497238279,0
edge,0.05363173634877091,-0.03956958815033202,0
edit,0.028441456213204517,0.2675418754606644,0
edith,0.22730926184364664,0.2274552992635253,0
edition,0.30083947840381337,-0.13418833535024138,0
editor,0.4086256180821477,0.08705608483197509,0
editorial,0.10656704047743532,0.3919033201210281,0
eds,-0.033207225691279804,0.5192329725024204,0
educate,0.10352038562706589,0.007661338857424361,0
education,0.1559924174729571,0.22737804497011993,0
educational,0.16115511752655323,0.18448505573484836,0
edwards,-0.2130656254913054,-0.09664724931645102,0
effectively,-0.04915100253669727,-0.2751486483185279,0
effectiveness,0.06052611556595788,-0.15228795914998017,0
effects:-,-0.210633824143876,-0.26103754833461484,0
efficacy,-0.07971171070556367,0.063745814463746,0
efficacy.40,-0.03848220339350722,-0.18263656509748372,0
efficiency,-0.03390526121619472,-0.009816581458871937,0
efficient,-0.03771408918448017,0.018580100268345282,0
effort,0.13115214833232208,0.05181614110936992,0
egg,0.0942070351799032,-0.2347960830202619,0
eggs,0.13659726424044477,-0.24426170139985787,0
ehrmann,-0.18697140987865163,0.3952043656719533,0
einstein,0.16673577354375138,0.2979040909522906,0
eisenberg,0.11211318483357552,0.17017656111539298,0
ejaculate,-0.2033655468894991,-0.025619422995038228,0
ejaculation,-0.21078845146862596,-0.20664377129424602,1
ejaculatory,-0.3167751811704002,-0.1351352696745775,0
eje-11,-0.02999169824169898,0.4461912310342953,0
elastic,0.08819395482641659,-0.2900985555295629,0
elasticity,-0.36575508689156594,-0.30167813868823196,0
elbow,-0.029859350334226063,-0.2788913724840116,0
eld,0.22884946961609703,0.19262262075155004,0
elder,-0.1599995122580796,0.1867198719610533,0
elderly,-0.03505549511347807,0.2611381420050441,0
elect,-0.2739549757557092,-0.14539116667095653,0
election,0.2838620927811116,0.016081458976236824,0
electrode,-0.23972852738985073,-0.10849171104674889,0
electrolyte,-0.40978887382890555,-0.06505146242158749,0
elegant,0.19834818201510265,0.035822932258862676,0
element,0.09401212224552033,0.09576764771385401,0
elevate,-0.20182954114124949,-0.2525161795010119,0
elevated,-0.26803597793060197,-0.22641984350725458,0
elevation,-0.1752892284672117,-0.008064935264037799,0
eligibility,0.1324942668758422,-0.053844608290558066,0
eligible,0.18605997904809946,0.056459313223514655,0
eliminate,0.11506087791120899,-0.24288974628129598,0
elimination,-0.1894084694462842,0.10238782622817812,0
elixir,0.22779149321630512,-0.040918736223759127,0
elizabeth,0.10619924820072658,0.41605876732658204,0
elizabethtown,0.18189366379886499,0.22263178817755705,0
elmwood,0.3464786091618425,0.3025243384016816,0
elsevi,-0.019138514636434272,0.4586424721655908,0
elsevier,-0.05734244599141821,0.5123833754203407,0
elyse,0.7969936892263816,0.15667967285419346,0
email,0.3142954862144461,0.3032044082312708,0
emas,-0.24597084511246853,0.19754589285725818,0
emasculate,0.20303300502942045,-0.16122822942775586,0
emasculating,0.18493143690776903,-0.09851803401606887,0
embark,0.027287942709584595,-0.04641178400325522,0
embarrassed,0.26319079507259074,-0.2106801188317926,0
embarrassing,0.3410639404319047,-0.07888762946993674,0
embarrassment,0.04477542597373594,-0.19153850638705663,0
embase,-0.06530886474815865,0.2703139257861358,0
emboli,-0.191301472683684,-0.014462583823855865,0
embolism,-0.15453371781861597,-0.06276889332994814,0
embrace,0.009668009682441482,-0.11278669511386664,0
embryo,-0.044417401612051446,0.04678698162816127,0
emerge,0.02143281985844362,-0.02000760519772535,0
emergency,0.050638164245424375,0.07124016131282356,0
emeritus,0.06394366222436176,0.242013567629084,0
emily,0.06954405736023975,0.3838800779410411,0
emory,0.3161143478596412,0.1406319873614041,0
emotion,-0.012625859691025951,-0.009130021788651634,0
emotional,0.05497056872669446,-0.1616760741969942,0
emotionally,-0.001003190171093592,-0.1285231769378524,0
emphasis,0.21387067159465684,-0.09500609353743195,0
emphasize,0.038903280051989036,0.08800390712308641,0
empire,0.34529488985699086,-0.0007480694216883378,0
employ,0.22407437904194355,0.16321425095785166,0
employee,0.00016181485670382784,-0.014205324656771623,0
empower,0.1622983706787486,-0.04941348705594864,0
empt,-0.11931860621783767,0.10084415877828763,0
emptying,-0.30054009989134906,-0.18463340515772453,0
emulsion,0.03726006466107451,-0.4008648753862318,0
enable,0.16524831446645616,0.019509273244438637,0
enantate,0.0004883353209864052,-0.4909297599410817,0
enanthate,-0.12170019030384382,-0.23045875034367558,0
enclomiphene,-0.060604907410823965,-0.4532549569543838,0
encompass,0.001930266931137157,0.00723021720558669,0
encounter,-0.35493974275766144,0.1853321955781484,0
encourage,0.06674866839531006,-0.0007394793910375192,0
end,0.5306069034928419,0.2761868216112953,0
endeavor,0.21836939026383118,0.31258792783334316,0
endeavour,-0.05313863044967889,-0.18881204350993328,0
endo,0.04640911435286431,0.32495705325197616,0
endocrine,0.009186673241359808,0.3326140078814529,0
endocrinol,-0.06017626264316309,0.4034123519390916,0
endocrinologist,0.11576308437908704,0.15480068190413632,0
endocrinology,-0.21632223412013288,0.5245356070493975,0
endogenous,-0.286246606061697,-0.11851682203505665,0
endorphin,0.055022822933535616,-0.21419968307383377,0
endorse,0.07764677719286871,0.3217309438592938,0
endorsement,0.13793015709488854,0.12593720229683214,0
endothelial,-0.16321914915637917,0.20923408877219363,0
endpoint,-0.1449323941346372,0.08383314214475229,0
endurance,-0.0372587833524347,-0.15765943237767596,0
endure,0.06269933091890255,-0.04644573376240906,0
energetic,0.09819627575475488,-0.004317675621597329,0
energised,0.1885925090491983,-0.4701728620474597,0
energize,0.027381800158714838,-0.1312559713144064,0
enforce,-0.04489447110367288,0.24026943810972767,0
engage,0.0585078200382978,-0.06553516441695587,0
engaging,0.1741472704040243,0.06638587673614632,0
engelman,-0.029600014566328985,0.4228495274310938,0
engine,0.23887096065715668,-0.20432275444927678,0
engineer,0.15693359835789178,0.015242459109310796,0
england,0.014968054566078663,0.3831357303583869,0
english,0.11446323771071967,0.19917807435308962,0
enhanced,0.04895274752939096,0.01191686512463889,0
enhancement,-0.14983004966838068,0.11439787187727271,0
enhancer,0.013089705229412931,-0.21723439950581738,0
enjoy,0.11286730731609003,-0.14340330269266852,0
enjoyable,0.10578178811300576,-0.27031045949811244,0
enjoyment,0.028053673906292674,-0.17465209851969968,0
enlarge,-0.3007255654921968,-0.22116762330264872,0
enlarged,-0.21312180706210687,-0.3315210890264622,0
enlargement,-0.45600271268536763,-0.1861600510491828,0
enlarging,-0.23195084070261562,-0.19327279472995681,0
enlist,0.44268079825692497,-0.3714271602319582,0
enquire,0.2198111385520836,0.04862818476540204,0
enrol,-0.11472020352758433,0.22514712280424712,0
enroll,0.28926690751821293,-0.04410407745991712,0
ensure,0.5902733409867409,-0.22809846130954872,0
enter,0.04686420741813379,-0.17372347803870594,0
enthusiasm,-0.013789455690708177,-0.27622937039848106,0
entire,-0.013143798256664058,-0.1163901861263953,0
entirely,-0.07574943055034716,0.18725085998012936,0
entitled,0.1763923956383772,0.07169708956088368,0
entity,0.44395072268757596,-0.21488178759074952,0
entry,0.12450402590622558,-0.14148016961507684,0
environment,0.10563623748486511,0.013534992606162642,0
environmental,-0.007897822038029472,0.05343355088408153,0
enzyme,-0.2192728448597815,-0.194560393163315,0
eosinophil,-0.2564622588985635,-0.40414355608231706,0
epic,0.3500474232133534,-0.08076310207294805,0
epidemiology,-0.0481390092399292,0.1615151603054138,0
episode,0.049080398587415926,0.0768216760557231,0
epistaxis,-0.207993371889246,-0.3731672572561637,0
epo,-0.5461215513425763,-0.19589989610061434,0
epub,0.024447977837005818,0.43429833207671437,0
equal,0.010546418702614212,-0.11873523853944544,0
equally,-0.043418027478100474,0.07473780380184082,0
equate,0.14912786378355206,-0.03770098813578811,0
equation,-0.12644065259778073,-0.27023018154954825,0
equilibrium,-0.0370331609478612,0.16388967084598174,0
equine,-0.1737631495593941,0.18789760177841167,0
equip,0.05487755964885314,-0.014506784785825858,0
equipment,-0.005919952017869135,0.07248303900264455,0
equivalent,0.13018595197621147,-0.011636434266023295,0
equivocal,-0.1746325052947535,0.024501023047567873,0
er.2017,0.1203334688533357,0.4783005559874652,0
erect,-0.13030018370321797,-0.10798153564040751,0
eric,0.6009984213846661,0.17674666049198023,0
err,0.7211502198587113,-0.45390676511992,0
erratum,-0.0657769667364107,0.1493279491133052,0
error,0.10099604346641541,0.06800136486495248,0
erroremail,0.2953674329474091,0.25814399328100884,0
errorinclude,0.21626420607119226,0.3224379611268726,0
ershler,0.07691913122520183,0.5935122452694759,0
erythema,-0.1171604719702833,-0.22738346237588064,0
erythrocyte,-0.3195219247700435,-0.31891641854991987,0
erythrocytosis,-0.2799102980527517,-0.15264036024530225,0
erythropoiesis,-0.3600492147856289,-0.11624069955733271,0
erythropoietin,-0.4893293957321132,-0.23220347424617638,0
escalation,-0.21738124268154138,-0.1490734572916168,0
escape,0.3885987723771279,-0.037075715098863295,0
español,0.1913606650747417,0.2198580427104173,0
essence,-0.016171317001781964,-0.23989318642252222,0
essential,0.3594972930641089,-0.4519305306545081,0
essentially,0.155476636410009,-0.13510699765786005,0
establish,-0.06157571977606249,-0.09411946579547942,0
established,-0.0941863914728413,-0.2060083905910469,0
establishment,-0.008349663424472827,0.01060781270148318,0
esteem,-0.0770128766418713,-0.4482060399158486,0
ester,-0.050416008303856744,-0.32855665685514285,0
estimate,-0.2730002142067226,-0.08143329252454297,0
estimated,0.3664405838755725,0.3851618121127524,0
estradiol,-0.22026816963489232,-0.0315717612409841,0
estrogen,-0.19739736181956505,-0.3833328619607017,0
etc,-0.07095125199773428,-0.09145090237803614,0
ethan,0.08170209723580298,0.3277420235456289,0
ether,-0.15571058828228523,-0.06682271812252523,0
ethically,-0.44155575588116314,-0.1304482316932591,0
ethnic,-0.21977403423683306,0.2482923294857956,0
ethnicity,-0.26090949082492304,0.11382218816026646,0
ethos,0.08928802515610894,-0.14737819841483848,0
etiology,-0.20940920570122318,0.15775094398759448,0
eugonadal,-0.22117216169598414,-0.09509355343956151,0
eugster,-0.12273130353812566,0.4587265259307646,0
eur,-0.04586541163636953,0.36610880895831677,0
eureka,0.31651034261082645,-0.1696866032369435,0
european,-0.03445122245842177,0.21740665335040968,0
eurycoma,0.07835167083753687,0.016993916035267672,0
eurycomanone,0.08853721652557098,0.03483976967616011,0
evaluate,0.2443478622300892,-0.003361128962310857,0
evaluation,0.4121370518505423,-0.41280580082528107,0
evan,0.15176991683042906,0.24721307200982282,0
eve,0.01168460114536232,0.32654670543843123,0
evening,0.11271812293174008,-0.03251372386033853,0
evenly,0.1932691781535186,0.09792057306066457,0
"events,363",-0.21139777627680792,0.24557838547316016,0
"events.72,73",-0.04761537024030813,0.2458138986318848,0
eventually,0.06894970658854278,-0.11145136971731766,0
everybody,0.2343245678219085,-0.05983653713401685,0
everyday,-0.14683261300420378,-0.08585061141270618,0
evidence).10,-0.0741407753654646,0.27776701077286,0
evident,-0.08786267294931505,0.17934480166996086,0
evoke,0.04508412107120928,0.024925145771472645,0
evolution,0.08519728117911016,0.09006980148896618,0
evolutionarily,-0.013102208612167638,-0.16065940354860128,0
evolutionary,-0.0911770489304913,-0.06498919841607749,0
evolve,0.0841040472440244,0.07390436399671313,0
exacerbate,-0.2111734723555597,-0.06830199099421941,0
exacerbated,-0.3958780144566505,-0.07434664861128452,0
exacerbation,-0.0869370215915613,-0.24324155651002458,0
exact,0.07178137498154787,-0.03808916110706099,0
exactly,0.2855213852877271,-0.17291153464175557,0
exam,-0.4020461192154188,-0.10387645199106353,0
examination,-0.5115486208679364,0.45431797386251027,0
examine,-0.24097558305673678,0.3642489982585376,0
exceed,-0.19192404079979783,-0.12073497051505355,0
excellence,0.06668708605665723,0.11888307324610423,0
excellent,0.15916283663454298,-0.08171951345883542,0
exception,-0.0029767231946665213,0.05657531173093891,0
exceptionally,-0.03335192596842253,-0.0010749918718175994,0
excerpt,0.031865166115223845,-0.24852718216816827,0
excess,-0.11698117246387288,-0.5879397171394832,0
excessive,-0.46799370615996766,-0.3030942586644909,0
excessively,0.05314367550831135,-0.18495606766638,0
excipient,-0.10678052847133208,-0.1586782549461466,0
excision,-0.27359199902430875,-0.19461603255332002,0
excitatory,-0.09451094136338876,-0.22368999356159422,0
excite,0.055145373351559855,-0.0457185916814177,0
excited,0.24673403872802768,-0.12003256618972415,0
exciting,0.1136395168307268,-0.0403325413647831,0
exclude,-0.23252814560483048,0.12447408084168311,0
exclusion,-0.2560036910382298,-0.049320704103743514,0
exclusive,-0.1280176988296783,-0.17727746999133764,0
exclusively,-0.2771939605919774,-0.021243896180584698,0
excrete,-0.25972046459819664,-0.1401439444183211,0
excuse,0.2529476198038691,-0.005960969529875707,0
executive,0.03787611400981053,0.34459078455298353,0
exemestane,-0.20723625057411943,-0.040738634336486924,0
exert,-0.05506039278159519,-0.050609387327251176,0
exertion,-0.14903658769542916,-0.22694262805213783,0
exhaust,0.16128635356765295,-0.07330131900486972,0
exhaustion,0.06704834908915676,-0.17337905117542476,0
exhibit,-0.1639331368512487,0.020763864165997205,0
exist,-0.16475592068785838,-0.10927788492360715,0
existing,-0.11682075589173947,0.04595088672427553,0
expand,0.18649115541361355,0.08246468144601868,0
expansion,0.0878911262649286,0.06818565937926449,0
expect,-0.10651801164170409,-0.1233340277331281,0
expectancy,-0.05879940064669079,0.10626382573705093,0
expectation,-0.05169763952910149,-0.05669903743795062,0
expected,-0.2715684518357908,-0.24574901995688755,0
expense,0.23514474463402935,-0.1559161056537075,0
expensive,0.2830724294567,-0.22431683312927664,0
experienced,0.20511254721255928,0.07344802600780632,0
experiment,-0.021291981919508166,0.3180649977958094,0
experimental,0.2710693115132229,0.17803539514554345,0
expertise,0.1919794534521783,0.21529159499532743,0
expertly,0.42028799925685956,-0.03781975779022092,0
explain,-0.08553820390777177,0.11334373603988332,0
explainer,0.11982766705105034,0.28286744245986284,0
explanation,0.08832454594837888,-0.11170521777781195,0
explanatory,-0.23563791570733741,-0.20174016793528443,0
explicit,-0.03163192439126535,0.08636714445447842,0
explicitly,0.12720082220360002,0.06858420157013924,0
exploration,-0.32152943866735945,0.10186939294811195,0
explore,0.16938998642082587,0.022828368445748797,0
explosion,0.029349045000935704,0.09117811809154244,0
expose,-0.0047494739908492956,-0.22129973965031913,0
exposure,-0.21669154276986807,-0.07776157408132589,0
express,0.058710628781663624,0.07624878021827036,0
ext,0.49548459330920985,0.21084615804507867,0
extend,0.43300557019855873,0.1762389002874117,0
extensive,0.23810911086562092,0.09420401572786444,0
extensively,0.20363987534380557,0.20643244990687232,0
extent,0.02907697805106521,-0.06315905332532686,0
external,0.0684981578144661,0.029507312517789323,0
extra,0.01758187161313472,-0.21085045098607605,0
extract,0.08544704719807968,0.08046937844714856,0
extraction,-0.14385053246974588,-0.1314132570209074,0
extraneous,-0.09060579166282554,-0.013721312423243443,0
extrapolate,-0.10900061316609615,0.077709246505954,0
extreme,-0.18268534416457718,-0.07076224418522783,0
extremely,-0.10043699818715397,0.017199412342694634,0
extremity,-0.24163097200026457,0.02211273015535995,0
extrusion,-0.05801562990050375,-0.1464050944119927,0
eye,-0.06989060964241862,0.07627855223979739,0
eyebrow,-0.37190622604655266,-0.02066328036643319,0
f.c,-0.28916544586821585,0.3778621054022797,0
fable,0.07294948973830255,0.36381867356350023,0
face,0.10442050423791321,-0.09428242560150643,0
facebook,0.3844627148133107,0.02889380600098612,0
faced,-0.2342497035356573,-0.2385205892897919,0
facial,-0.15393712724449965,-0.2963243100845909,0
facilitate,-0.05059713847141588,-0.1019016516955259,0
facility,0.020739657400502032,0.0909101795352019,0
facs,0.2525840027558586,0.1466111269833592,0
facsm,-0.03676155199769542,0.22224985251729096,0
factorial,0.44599161823445427,-0.17590544974742783,0
factory,0.2716726227397702,-0.3565637340712525,0
factual,-0.411044974351706,0.219329288660582,0
faculty,0.20184494730983576,0.1667834708282275,0
fad,0.23158485846100366,-0.09145176697300739,0
fade,-0.24093042444058976,-0.06307258101296608,0
fail,-0.22499756691299175,-0.1299103442567136,0
failure,-0.2978439651604938,0.2071977500584193,0
fair,-0.04385906661785915,0.06462433315527755,0
fairly,0.21473084803478212,-0.11891227004266777,0
fall,-0.43711353498924965,0.47638178416028637,0
false,-0.3372502007441033,0.11218099432739244,0
falsely,0.006492735053978268,0.0661448040605658,0
familiar,0.19882939301270638,0.02213297367022127,0
family,0.055291143522956755,-0.05330015232250827,0
famous,0.08583990430548723,-0.0544911888341314,0
fantastic,0.1855341227374402,-0.02335881687583483,0
fantasy,0.03252308762069524,-0.022870784701397345,0
faqs,0.09299710972145159,-0.028914351888523208,0
far,0.059409095241184824,-0.03717190630592624,0
fare,0.09616131638311684,0.3846632014680235,0
fashion,0.0669753029075587,-0.14530621708746344,0
fasted,-0.13254460853849462,-0.13945757998067684,0
fasting,0.03266821989438167,-0.31729696650529743,0
fatal,-0.20846336935525153,0.036186901222894426,0
fate,0.08147933855174655,-0.08516681126269678,0
father,0.07816866841469965,0.1217014059580574,0
fatiguability,-0.03598993858749045,-0.4639753299769375,0
fatigued,0.3160977777363601,0.05275713540131317,0
fatty,-0.17451838748374346,-0.18545271774535907,0
favor,-0.15292343134700237,0.10180369977406421,0
favorable,-0.20480335884176,0.08012854987005356,0
favorite,0.22667980764933363,0.028647607124425486,0
fda,0.09820353759130283,0.37348907722378016,0
fda‐registered,0.30097551259697636,-0.11163130978163033,0
fear,0.08508837180442261,-0.026623791036816363,0
feasible,0.02165953722416403,-0.13866460239787393,0
feat,0.03542940132762321,-0.18778070178964246,0
feature,0.17151976217495932,0.07509441522848011,0
feb,0.12389841823175876,0.3372997121282321,0
feb;9(2):249,0.0951389975483319,0.2757976907078377,0
february,-0.07841101152123878,0.30970848824841735,0
fecal,0.23943765454822744,-0.18428504439850868,0
fee,0.22897067242618185,-0.144916130639172,0
feeble,-0.09485843142320305,-0.3958871773738555,0
feed,-0.14470046757276997,-0.236921986470785,0
feedback,-0.04698603357212977,-0.0767459922407535,0
feeling,0.06339366459128985,-0.12531998777139894,0
feinberg,0.2716729024731398,0.2751160237036207,0
feldman,0.08558580111898932,0.5534144946219577,0
felix,0.11237747339035184,0.4433470761182154,0
fella,-0.2976316889455885,0.35625048146283783,0
fellow,0.11997257170627187,0.0887228173257136,0
fellowship,0.12657293382391438,0.16203099114852396,0
felson,1.0,0.36405898336188036,0
female,-0.3486678062091374,0.14957787033279468,0
females,-0.40386100991314694,0.01577732016011768,0
fenugreek,0.11841868114436928,0.08523882347250443,0
fernández,-0.06345149875406164,0.287759809770608,0
ferreira,0.2617370990782034,0.3314097749245304,0
ferritin,-0.4630325910005863,-0.06243940187607618,0
ferrucci,0.06500538970038891,0.516066008357748,0
fertile,-0.1959709368340754,-0.2502577241478912,0
fertilizer,-0.061197285692723216,-0.03894674132049015,0
fetal,-0.18182134242491552,-0.17244156760862092,0
fetus,-0.15410362285581986,-0.1516640156933018,0
fever,-0.2478800101803832,0.10674881762402379,0
fiber,0.008236444064222465,-0.13048021996505757,0
fibrillation,-0.13319221890785404,0.05614950600972738,0
fibrous,-0.13888985562497308,-0.22342668287160614,0
field,0.18522490303652137,0.167586970044045,0
fig,-0.33124977047249365,-0.13338297803449528,0
fight,-0.025764295637247452,-0.20852323821724816,0
figure,-0.13481571922678035,-0.11367678403695602,0
fill,0.06688137775633926,-0.16308279247307786,0
filter,0.06286826564576352,0.3233417340927585,0
filtration,-0.41737688381844035,-0.029858786906726678,0
final,0.03180437492865986,0.23802193584503784,0
finalize,0.10991604785590531,0.248510698782051,0
finally,0.06175803150156236,0.030268345233527713,0
finance,0.19889732567455595,-0.061339998526775075,0
financial,0.06976360630306001,0.08987071288547768,0
financially,0.0826641790865902,-0.0424360526099866,0
financing,0.26758439631057684,-0.10028013024144579,0
finasteride,-0.04108622153592168,-0.06927689579913109,0
finder,-0.0866034769872684,0.06518845134140487,0
finding,-0.09361545295638309,0.15545512305764414,0
fine,0.18462563072751262,-0.18336196736665702,0
finer,0.13246501431773108,-0.25564447309920046,0
finger,-0.04832572406316481,-0.13938004029343645,0
finish,-0.004851079804786842,-0.28986717976983667,0
finite,0.14420366606445434,0.4084102278154602,0
finkle,-0.20592853289649657,0.18689926091755152,0
fire,0.023360002886552534,-0.22577763926504002,0
firm,0.05524088189672211,-0.30270397839842234,0
firmly,0.08792585154900473,-0.19043428292149925,0
firmness,0.0014375210411767634,-0.1225250961155843,0
firsthand,0.13540185688470904,-0.2492385350559997,0
fish,0.024130330679853918,-0.27190904753649303,0
fit,0.1522532509393839,-0.12224709633818118,0
fitness,0.13903176114584306,-0.13928209625611088,0
fitzpatrick,0.21482473355298234,0.43093393146492637,0
fix,0.23343543061833785,-0.17834509472308363,0
fixate,-0.06368660346684388,0.11371563555625351,0
flag,0.006601345925875164,-0.007040865775932749,0
flagging,-0.3418398771629326,-0.11198438756906094,0
flammable,0.032056822745691035,-0.2804332996870351,0
flank,-0.15078952071540047,-0.14541626090437657,0
flare,-0.045036593948687996,-0.29360101237495717,0
flash,-0.08453075956708948,0.08259745247302894,0
flashy,-0.0253531963162872,-0.10823003084639515,0
flat,0.15138111635213447,-0.21722107600310367,0
flatten,-0.3151758956417312,-0.2354698951396063,0
flavonoid,-0.15303217945357311,-0.306114583224642,0
flavor,0.056433222701236886,-0.327738213190112,0
flawed,0.2189151723356341,0.1839902338102769,0
flexibility,0.14967712154209134,-0.0004392123526808184,0
flexible,0.30689692109341393,-0.1370257800185247,0
flight,-0.07944828684904129,-0.13240485044083336,0
flip,0.10520302445181065,0.08877193918624285,0
float,0.05095777018510129,-0.10397637333087846,0
flood,0.10763463016643632,-0.19241068011072154,0
floor,0.2811776149754914,0.23582240192014037,0
florence,0.30156358394209803,0.054066831615201386,0
florida,0.13002281077859157,0.0613877489923618,0
flow,-0.1702064684351304,-0.1636148607932727,0
flu,-0.035023304600699044,0.4432563138558306,0
fluctuate,-0.059571729073006424,0.03870953238349391,0
fluctuation,-0.21317736973567714,-0.3466925621505882,0
fluid,-0.17683490718278644,-0.27366361919130006,0
fluoride,0.16193032462413348,-0.21110124196246022,0
flush,-0.06926670304113529,-0.09417778302067695,0
fly,0.08830318321774625,-0.0036035993646597137,0
fnp,0.9979643238128694,0.3706899640467206,0
foam,0.014361777372197482,-0.07032751423064089,0
focused,0.07032537858425962,-0.06394779199882437,0
foetus,-0.27325448343874537,-0.15277452731227226,0
fog,0.1278325174071164,-0.17511435299082273,0
folate,-0.12807059802856566,-0.2931731198768578,0
fold,0.38463160230431825,0.08752617301189165,0
fold.415,-0.20189062427268933,-0.1598599530649716,0
folk,0.2733907644539686,-0.19885048251278445,0
follicle,-0.195578689251412,-0.5606118801466942,0
following,0.13226376971320394,0.010621806585553667,0
followup,-0.2056585159844529,0.10256693029418666,0
food,0.40403418798950036,-0.22657845359883821,0
foot,-0.11562093672669654,-0.36170538637750554,0
football,0.37787654267323056,-0.03879158213049249,0
force,-0.024203477876819177,-0.07600328201776389,0
ford,0.21550028303699528,0.23342332164427226,0
forecast,0.08943746285491198,-0.3170930003895391,0
forehead,0.014055146694622923,-0.17980739942206148,0
foreign,-0.33058801242216423,0.14712329119488562,0
foremost,0.3000258208250111,-0.07679120685167916,0
foretell,-0.03929001245932853,0.1250050356259363,0
forever,0.21975469527808442,0.1169485064932501,0
forgetfulness,-0.040739050371711424,-0.32767964419450424,0
formal,0.17926982838785757,-0.13574419327341514,0
formally,-0.3032202948610214,0.04671429462334622,0
formation,0.20435924043730713,0.04994924236977288,0
formula,0.11280722512722974,-0.17907051973793092,0
formulate,0.07017753827330853,-0.26132970648821724,0
formulation,-0.12700653425175568,-0.08179883686108035,0
fortesta,-0.14579815592414808,-0.24417530644831434,0
forth,0.24942873323268602,0.0040685119942146025,0
fortify,0.2524963495336551,0.08334798044987647,0
fortunately,0.02463432319981238,-0.006229727467420326,0
forward,0.14660488118835127,0.01043540694440136,0
forwards,-0.08250542540811238,-0.04046404421993851,0
foundation,0.17740418471692593,0.19999517020027502,0
foundational,0.15723068098725848,-0.07909304939636581,0
founder,0.1319859501322294,0.1996985237754713,0
fountain,0.26366803738265415,-0.03843477998532824,0
fraction,-0.09558841059172951,-0.03315910535349472,0
fracture,-0.017535540147477605,0.1054271863447523,0
fragile,-0.14869602014194502,-0.05392953154929911,0
frailty,-0.08677359989566015,-0.05532439800918145,0
frame,-0.11118285481566532,0.13289898561776498,0
framework,-0.029630147877571084,0.32938806902100776,0
france,0.04152099579114144,0.35652710120354486,0
francisco,0.125546577388158,0.1249073041996722,0
frank,0.25182886061120924,0.008731613805807706,0
frederick,-0.02777095642519935,0.3873674962987792,0
freedom,0.2608240432799055,-0.23557551219404713,0
freely,-0.021308699263316352,-0.04846747695326381,0
frequency,-0.189408639638651,-0.10559214718751343,0
frequent,0.019009879280487498,-0.2426742315998112,0
frequently,0.2469277543242617,-0.23646481723911,0
