node,deg,deg_norm,betweenness,eigenvector,pagerank,community
commences.2,22,0.003179650238473768,1.058518594232622e-07,0.002973188961957765,5.220943878193772e-05,4
commencing,28,0.004046827576239341,5.221507585034889e-08,0.004053538196319481,5.3822350912974474e-05,4
commensurate,26,0.0037577684636508164,7.703968611372798e-08,0.003721171847975694,5.317482115065922e-05,0
comment,187,0.02702702702702703,6.630190752069741e-05,0.01373987868704229,0.00021957130374871303,1
commercial,328,0.04740569446451799,0.00013249259130388853,0.02106280863483517,0.0003039219969476084,2
commercially,85,0.012285012285012284,1.7823750043974288e-05,0.007618626636951706,0.00013859403645540184,2
commission,50,0.007226477814713109,4.975622169000734e-07,0.0064576859291815385,8.744392938247192e-05,4
commit,271,0.03916750975574505,3.108260320536957e-05,0.019986387319673254,0.0002223240114598151,4
commitment,236,0.034108975285445875,3.4514038216870907e-05,0.01813044890849252,0.00022617790661214727,4
committed,63,0.009105362046538517,1.7040378363402817e-06,0.007093552055788747,9.02370246131665e-05,4
committee,86,0.012429541841306548,7.116815841341518e-06,0.009301442563848468,0.0001336069504290399,4
common,1223,0.17675964734788263,0.002026350410254784,0.03584457525234729,0.0006392591290695964,2
commonly,559,0.08079202196849256,0.0002502515975528879,0.027457453717497048,0.0003946462441775608,3
communicate,71,0.010261598496892614,5.516514126897626e-06,0.007932567987962049,0.00010624553780493811,2
communication,180,0.02601532013296719,2.9026165907911944e-05,0.014143872503463297,0.0001871404532703571,4
community,205,0.029628559040323747,0.00010967881795192763,0.014970465979721372,0.0002608630388353426,4
comorbid,49,0.0070819482584188465,1.746355988904187e-06,0.005856299443664554,9.156428981891989e-05,4
comorbiditie,70,0.010117068940598353,3.3688568728518067e-06,0.007786555817784071,0.00010526228265700451,5
comorbidity,26,0.0037577684636508164,1.2003120622830982e-07,0.003488172698354212,5.933921841673912e-05,5
comp,29,0.004191357132533603,1.3483715021621875e-05,0.0015514794385141487,0.00011138790857401624,8
companion,30,0.004335886688827865,5.737537166621071e-07,0.0038718779028366563,7.804965515636835e-05,4
company,289,0.04176904176904177,0.0001901251403548941,0.019116336388772255,0.00029621415249350485,4
comparable,45,0.006503830033241798,9.864931619742586e-08,0.00543611183761092,6.545506740414286e-05,3
comparative,50,0.007226477814713109,3.0013828739354257e-06,0.005962191920684314,0.00010074151698468091,2
compare,661,0.0955340367105073,0.0005959902488367787,0.029429709386360345,0.0004943143647806948,2
comparison,158,0.022835669894493423,1.6698080211916677e-05,0.013875123306164423,0.00017688618484687266,6
compassionate,84,0.012140482728718023,5.339039049481857e-06,0.007940819776174692,0.00011459663729292557,4
compatible,25,0.0036132389073565544,5.486727111239683e-07,0.0035197991773072475,6.065088063945513e-05,7
compensate,51,0.007371007371007371,5.088820887742062e-07,0.0059085719727047644,7.98082248408452e-05,2
compete,98,0.014163896516837693,2.6677163674543908e-05,0.00952189177139558,0.00013878148606650788,6
competition,28,0.004046827576239341,1.2459133052610372e-07,0.004011311578550965,6.23087162293779e-05,5
complain,76,0.010984246278363925,1.4408163031558971e-05,0.007272784856350873,0.00012464136075863798,0
complaint,174,0.025148142795201618,1.5187055456431194e-05,0.014094736141630763,0.00017551338564136774,3
complementary,25,0.0036132389073565544,4.157110781245121e-07,0.0029770726950098404,6.634554630152038e-05,5
complete,437,0.06315941610059257,0.00011950783961981097,0.02291318720613849,0.0003139590968097274,4
completely,339,0.04899551958375488,0.00010140188178366655,0.021279839207836868,0.0002887053980617194,0
complex,368,0.05318687671628848,0.0001688247692287413,0.02215644287876115,0.0003147624213217532,3
complexity,43,0.006214770920653274,4.511515311702764e-07,0.0050716022159054235,7.133870056952885e-05,4
compliance,116,0.01676542853013441,5.247926095443375e-06,0.01252638613408968,0.00013579545898543952,4
complicate,94,0.013585778291660645,2.2851618495867056e-06,0.009506490039628805,0.00011623935215161136,5
complicated,234,0.03381991617285735,3.0243123905313484e-05,0.01756001058435829,0.0002176001810141249,4
complication,358,0.05174158115334586,5.604084381213962e-05,0.02180484303218778,0.0002685521893143001,5
compliment,27,0.003902298019945079,4.2781257291661335e-07,0.0034772680534120525,6.578639708766188e-05,5
complimentary,80,0.011562364503540975,4.587466535067859e-06,0.009158453986172868,0.00011676172113422224,4
comply,48,0.006937418702124584,1.012461734373761e-06,0.006357575071895323,8.343525860361769e-05,4
component,120,0.01734354675531146,1.791007752677934e-05,0.011171538099114161,0.00016061099912766783,7
component.438,29,0.004191357132533603,4.5515226627712786e-07,0.0038442094990340384,7.353861626713085e-05,2
composition,403,0.05824541118658766,0.00019310167721714396,0.022036384956395816,0.000309923170345583,3
compound,338,0.048850990027460614,0.00012828788766980275,0.021407306285115557,0.00030954223563373035,2
compounded,23,0.00332417979476803,2.116668228387036e-08,0.0035834155657858122,5.461698285722449e-05,2
compounding,156,0.0225466107819049,3.072202939593656e-05,0.013363314112919002,0.00019570165127804186,2
comprehensive,550,0.0794912559618442,0.00018100961683346626,0.0275490105151278,0.0003629236122030881,4
comprise,55,0.00794912559618442,7.352033558691979e-07,0.00596606443622874,8.030106806257183e-05,3
compromise,26,0.0037577684636508164,2.6263980138179687e-08,0.0038054658496806033,5.586012419405334e-05,5
con,328,0.04740569446451799,3.68347329966189e-05,0.02096798900551147,0.00024128917195604513,2
conaway,18,0.0026015320132967193,1.635919785781674e-08,0.0018703754228181803,5.9128500986320646e-05,8
concede,28,0.004046827576239341,8.899872012533903e-08,0.0037548525415303144,6.279998042404214e-05,6
conceive,146,0.021101315218962278,6.898597378982438e-06,0.012484038504156558,0.00015054128854667328,5
conceiving,24,0.003468709351062292,5.6724254974051355e-08,0.003422863358595439,5.626097298842283e-05,0
concentrate,357,0.051597051597051594,0.00011434973575814206,0.01919653765918986,0.00028959142361861166,3
concentrated,49,0.0070819482584188465,3.071304571780308e-06,0.005195192396429871,9.547558350022499e-05,9
concentrating,27,0.003902298019945079,2.3713343495806602e-08,0.003683989201795779,5.589198769536854e-05,3
concentration,710,0.10261598496892614,0.0005964457961736907,0.02899810661615502,0.0004867223101266553,3
concept,231,0.033386327503974564,9.225093040065247e-05,0.016421314355916126,0.00026798806826908123,8
conception,25,0.0036132389073565544,6.240992332768324e-08,0.0035497927764639855,5.632165619897251e-05,5
conceptually,23,0.00332417979476803,5.121567758137006e-08,0.0034037086156794814,5.408280037703108e-05,2
concern,1021,0.14756467697644168,0.0012706112849239874,0.03400749393181408,0.0005984429284135887,0
concerned,205,0.029628559040323747,1.4650055686589861e-05,0.015229059404368693,0.00018181259204995482,0
concerningly,24,0.003468709351062292,1.072282601565838e-07,0.003418029536224499,6.09530737355817e-05,2
concert,24,0.003468709351062292,7.80993344063696e-08,0.0033495803393176603,5.4234317280507256e-05,0
concertation,25,0.0036132389073565544,9.847210577003553e-08,0.0037722439808075595,6.087790010638818e-05,7
concierge,49,0.0070819482584188465,2.861532175319564e-06,0.006252413127040705,8.72492812733472e-05,4
conclude,213,0.030784795490677842,2.9069464427289614e-05,0.015301065305378208,0.00019989443716366843,6
concluding,25,0.0036132389073565544,1.0196763728749815e-08,0.003922997066140939,5.086128738853227e-05,2
conclusion,189,0.02731608613961555,1.8885381022697642e-05,0.014718252823536577,0.0001752083986779772,4
concomitant,26,0.0037577684636508164,3.9024396369504425e-08,0.0038486862582203657,5.589567121748122e-05,5
concurrent,27,0.003902298019945079,8.789018551300074e-08,0.0038246985562076924,6.263677594529927e-05,6
concurrently,25,0.0036132389073565544,5.339023364065614e-08,0.0036183759314527995,5.9033715235352216e-05,4
condition,1531,0.2212747506865154,0.004229022669355153,0.03404761095952153,0.0007397844399716356,5
condition.3,30,0.004335886688827865,2.1776454309758238e-07,0.004509575088535534,6.794657609283472e-05,4
conditional,128,0.01849978320566556,7.807701156258374e-06,0.010780790535662202,0.00013990685865220622,4
"conditions.5,7",28,0.004046827576239341,3.764897309956085e-07,0.0036790230823650037,6.55779126481119e-05,5
condorelli,27,0.003902298019945079,1.2196315838208239e-06,0.002528922915046563,8.126743003623223e-05,8
conduct,443,0.06402659343835815,0.0002581506135061736,0.02399396796736965,0.0003690933071526452,4
coneeny,30,0.004335886688827865,5.729437364447577e-06,0.002087806770060895,0.00010131246724013896,8
confederacion,20,0.0028905911258852437,5.228182915541666e-07,0.0021209588341236573,6.779164015801608e-05,8
conference,54,0.007804596039890158,1.0755878600625976e-06,0.006704421731417406,9.273679476020471e-05,0
conferencing,27,0.003902298019945079,7.101088104018673e-08,0.00413923831548826,5.9728823531115854e-05,0
confidence,398,0.05752276340511635,0.00012806277422155603,0.023189600205579503,0.0003074673241030492,3
confident,144,0.020812256106373755,1.377050425319772e-05,0.012842677516628927,0.00016267272357708786,4
confidential,53,0.007660066483595895,3.1409004022792386e-06,0.006249214990487698,0.0001017939035498907,4
confidently,30,0.004335886688827865,1.1235287110310257e-07,0.004330305842978912,6.197553564866216e-05,3
confirm,519,0.07501083971672207,0.00023315340397048827,0.023992411011284222,0.0003518490652133366,4
confirmation,73,0.010550657609481139,2.300787377227299e-06,0.007695805066501313,0.00010710224001501132,4
confirmatory,49,0.0070819482584188465,2.842634038758257e-07,0.006089302889096039,7.400214154856077e-05,4
confirmed,25,0.0036132389073565544,1.0642725242272686e-07,0.003714559098954764,5.702355234011642e-05,5
conflict,148,0.0213903743315508,2.7813145473169883e-05,0.013002329157957638,0.0001889418878171922,6
conform,23,0.00332417979476803,1.5350267791274096e-08,0.003451552664671303,5.4615602457612746e-05,5
conformance,28,0.004046827576239341,1.2340786243811828e-07,0.004471342915596801,6.328026752928616e-05,4
confound,67,0.009683480271715566,3.5299509206084178e-06,0.007196526373959498,0.00011373207713001753,6
confounder,25,0.0036132389073565544,6.00298968227678e-08,0.0035685320830924137,5.9358922592531936e-05,6
confuse,43,0.006214770920653274,4.436065602450481e-07,0.005098724003928266,7.165607029099249e-05,5
confused,25,0.0036132389073565544,1.3095802708984336e-08,0.0035965078186244023,5.2835265826387817e-05,0
confusing,77,0.011128775834658187,3.995828957071444e-06,0.008141320976995688,0.00010601957530857272,2
confusion,55,0.00794912559618442,2.4068423217042847e-06,0.006379982136408018,0.00010091232895103362,4
congenital,232,0.03353085706026882,4.356313487639011e-05,0.01367566379985368,0.00020760835013642164,5
congestion,26,0.0037577684636508164,8.859485271467183e-08,0.003962711627674931,5.917047010934325e-05,2
congestive,21,0.0030351206821795057,1.7262031672307415e-09,0.0030366135845086846,4.400049834209645e-05,3
conjunction,144,0.020812256106373755,6.342462631501907e-06,0.01218532291843015,0.0001459814903633312,3
connect,244,0.035265211735799974,7.477336764412785e-05,0.016160796111357338,0.0002446665129442315,4
connection,215,0.03107385460326637,1.5076661441757332e-05,0.013776149728800197,0.00016987061352376415,5
connotation,25,0.0036132389073565544,2.3707259108507612e-08,0.0038766076925373385,5.3868206160683014e-05,0
consciousness,30,0.004335886688827865,2.0047349855720745e-08,0.004458112970581628,5.9266112685485385e-05,3
consensus,164,0.023702847232258996,3.6480717167274436e-05,0.013885899632481982,0.00020169483228171968,4
consent,72,0.010406128053186877,2.257293666047553e-06,0.007762307305615938,0.00010237040480752643,4
consequence,341,0.0492845786963434,8.521215395758194e-05,0.020778942647738337,0.00029062075967131945,3
consequently,42,0.006070241364359011,1.978218484537859e-07,0.005079852122414927,6.989848703875147e-05,5
conservative,55,0.00794912559618442,1.3042704013565105e-06,0.007092164605847848,9.681082391690146e-05,4
conservatively,24,0.003468709351062292,8.460551638903305e-08,0.003594952338670955,6.251270479894258e-05,2
conserve,21,0.0030351206821795057,1.962052089534823e-08,0.002964110830295998,5.137563216723321e-05,2
consider,1096,0.15840439369851134,0.0011899075603574645,0.03467452628024505,0.000583966847345227,4
considerable,90,0.013007660066483595,7.306275859507358e-06,0.00908976514581812,0.00013185709247086471,4
considerably,19,0.0027460615695909813,6.593755041329885e-10,0.002849386999929699,4.195676165287152e-05,3
consideration,314,0.04538228067639832,6.550518683633486e-05,0.020679427431834253,0.0002592765540747512,4
consist,229,0.03309726839138604,0.00014509573840123187,0.016128168343357657,0.00023714629559756185,6
consistency,204,0.029484029484029485,2.5890074166518644e-05,0.01723059497826419,0.00020871763027987666,2
consistent,361,0.05217516982222865,9.797245869217673e-05,0.02174358837027243,0.00028233528843726055,2
consistently,263,0.038011273305390954,6.695433970575832e-05,0.01723536906682368,0.00023463834354945883,4
constant,120,0.01734354675531146,8.344546041795647e-06,0.011287503186559317,0.00013171201356798176,0
constantly,122,0.017632605867899987,5.4032654312965675e-06,0.012227833601427538,0.00014096762366066687,0
constellation,58,0.008382714265067205,2.6105992492682305e-07,0.006561093076236585,7.376977088542816e-05,3
constipation,38,0.005492123139181963,5.651832485667946e-07,0.00420107741446213,6.782683267306427e-05,3
constitute,70,0.010117068940598353,7.085719419736793e-06,0.007449413383508188,0.00011514496168017752,4
constitutional,25,0.0036132389073565544,4.22520051800673e-08,0.00336300760555237,5.697553224880521e-05,5
constraint,26,0.0037577684636508164,5.7497475576300734e-08,0.003379410572206623,6.292233249831286e-05,4
constricted,24,0.003468709351062292,1.1746522923956963e-07,0.0030621038786930593,5.873067996986552e-05,7
constrictive,27,0.003902298019945079,1.2075022945934338e-07,0.0037922989988045243,6.247324363459837e-05,2
construct,27,0.003902298019945079,5.4443316906462593e-08,0.0041502737897338065,5.818607570405075e-05,0
consult,374,0.05405405405405406,0.00011397529762768559,0.02150310907034635,0.0002987334439522204,4
consultant,64,0.00924989160283278,1.459365290663039e-05,0.004549502872898191,0.00015613719620306404,6
consultation,464,0.06706171412053764,0.00015820652238784921,0.025231013306641438,0.0003449389292569028,4
consume,247,0.035698800404682755,8.037335006346682e-05,0.017286771687268523,0.0002627512563011192,7
consumer,208,0.03006214770920653,3.086554216586311e-05,0.01562285910035421,0.00021892398195625442,0
consumption,202,0.02919497037144096,1.7157025943706597e-05,0.01508294621786171,0.00017939573991858249,5
contact,623,0.09004191357132534,0.0006409613469832807,0.02356329172181228,0.0004188174882616372,2
contain,523,0.07558895794189911,0.0003953595685753707,0.02530179987020917,0.0004337763424957049,7
container,89,0.012863130510189334,6.700635048568743e-06,0.008412803304429093,0.00013207282005843138,2
contaminate,26,0.0037577684636508164,1.6367933165696836e-07,0.0035811741222282964,6.582081769597525e-05,0
contemporary,72,0.010406128053186877,4.7966594012147235e-06,0.007917099272312175,0.00011691409829171377,4
content,327,0.047261164908223734,0.00024172065054859582,0.01806856670430242,0.0003235647024581525,4
content.5,29,0.004191357132533603,4.3337685450820733e-07,0.0036966103578186835,6.714327031716453e-05,4
contentment,25,0.0036132389073565544,3.362115782816016e-08,0.003300965402263214,5.490259669051709e-05,3
contested,28,0.004046827576239341,1.0862450353393065e-08,0.004502958799035277,5.436264778338851e-05,4
context,152,0.02196849255672785,2.57776332103266e-05,0.013528209402734418,0.00018853528431633543,4
continually,54,0.007804596039890158,2.6562758061201554e-06,0.006934844665633256,9.57981791902818e-05,4
continue,584,0.08440526087584911,0.0002717882539419066,0.02880306275275724,0.0004076335870452775,4
continuous,93,0.013441248735366382,4.2840961054664584e-06,0.010002752218442693,0.00012801648015570667,4
continuously,79,0.011417834947246712,3.4825981814246007e-06,0.008916060206750556,0.00011157211914540202,2
contraceptive,105,0.015175603410897529,7.85746560975263e-06,0.00922429852928012,0.00012288858844368468,1
contract,62,0.008960832490244255,6.282562046834938e-06,0.006580464073329568,0.00011202916055803253,4
contradict,27,0.003902298019945079,8.50574735792669e-08,0.004223229813520972,6.726546843868621e-05,4
contraindicate,29,0.004191357132533603,5.531121322276349e-08,0.003700582381258222,6.379283881186746e-05,5
contraindication,231,0.033386327503974564,2.5540659840259003e-05,0.017231168513617872,0.00021805797243421712,4
contrary,69,0.009972539384304091,2.6133245064920933e-06,0.007386744731402875,0.00010452342072923531,3
contrast,211,0.03049573637808932,2.510463202257102e-05,0.015972194305715354,0.00019254634020735202,2
contribute,715,0.10333863275039745,0.0005324097347398696,0.028665673031855524,0.0004664812999376937,5
contributing,63,0.009105362046538517,2.404155646631579e-06,0.006097167107642229,9.552116764279587e-05,3
contributor,53,0.007660066483595895,2.2146345789154463e-06,0.0057113830995175995,9.727440883766188e-05,6
control,893,0.12906489377077612,0.0012865918719431385,0.03229742658090541,0.0005939214865229524,4
control=,26,0.0037577684636508164,2.006924237604233e-08,0.0037779960025389496,5.302702392657495e-05,4
controversial,111,0.016042780748663103,3.987929078749199e-06,0.011170325533113163,0.00013424957616773252,4
controversy,116,0.01676542853013441,1.8061729099358882e-05,0.010263103133405269,0.00016045714615566765,8
convenience,146,0.021101315218962278,2.3541307044229465e-05,0.013831089636986775,0.00018506691684858247,2
convenient,346,0.05000722647781471,0.0001012211349168954,0.021399610276756957,0.0002872777047388893,2
conveniently,27,0.003902298019945079,7.798095341069898e-09,0.0043512904270107036,5.5707882369318427e-05,4
conventional,28,0.004046827576239341,7.172349431408096e-08,0.0039151155868337,5.803491583370333e-05,3
conversation,467,0.06749530278942044,0.0001434756792848575,0.025538246252218948,0.0003455501122058728,0
conversely,124,0.01792166498048851,1.4444242251224248e-05,0.010749123612244643,0.00015756911662640632,6
conversion,131,0.018933371874548344,9.848685647634324e-06,0.01173586289549163,0.00015446411014479895,5
convert,359,0.051886110709640124,7.865702145167555e-05,0.020700906770829672,0.00027911124402343413,5
converter,24,0.003468709351062292,7.255705723492743e-08,0.003123323919668823,5.396551627589422e-05,0
converting,26,0.0037577684636508164,4.4020369385812835e-08,0.0036351141455057395,5.492392808071425e-05,5
convincing,26,0.0037577684636508164,7.106150600130986e-08,0.0038826884850725156,5.599042137198904e-05,0
con’t,27,0.003902298019945079,2.5514165165141254e-07,0.0026639408347374546,7.307093687699585e-05,1
cook,23,0.00332417979476803,4.031325580917246e-08,0.0034193003641468066,6.008706517205807e-05,7
cookie,98,0.014163896516837693,3.0594752320640226e-06,0.010202657940174546,0.00011848822195238889,4
coolidge,56,0.008093655152478682,1.0309559853463504e-05,0.005370527872213993,0.0001330142560669345,8
cooney,46,0.00664835958953606,2.357884695966044e-06,0.004316464451397379,9.080247204826123e-05,8
coordinate,21,0.0030351206821795057,1.602499111865011e-08,0.0021277083491892603,5.693749424110357e-05,9
coordinator,64,0.00924989160283278,1.6558228488040284e-06,0.007240414128604587,9.731022701596129e-05,4
copay,25,0.0036132389073565544,8.866350660268796e-08,0.0039538461806201955,5.277453891565889e-05,0
copd,84,0.012140482728718023,2.888150508775128e-06,0.008377899060618367,0.00011127977132624002,5
cope,85,0.012285012285012284,3.405687893895157e-06,0.0092842638721242,0.0001125896135679009,0
copper,29,0.004191357132533603,7.844429910782677e-08,0.003457158820948454,6.579302406070087e-05,7
copulate,26,0.0037577684636508164,3.987511602624047e-07,0.0033915940502060498,7.271753257216167e-05,3
copy,112,0.016187310304957365,1.945996335531508e-05,0.009768416935909893,0.00014772828977684701,4
copyright,64,0.00924989160283278,1.4963348360692585e-05,0.005493425315538934,0.00013263540030644365,6
coralville,26,0.0037577684636508164,1.7637121291715188e-07,0.003541844567527363,6.44835029581986e-05,4
core,147,0.02124584477525654,1.2444407903595068e-05,0.013582268623970209,0.0001594480872387341,0
cornerstone,28,0.004046827576239341,4.7965773171658115e-06,0.003101868816388016,7.232075503933089e-05,7
corona,138,0.019945078768608182,4.684024430978222e-05,0.010086201374488768,0.00022732551675264692,6
coronary,136,0.019656019656019656,1.1764076297961933e-05,0.01146637730678206,0.00015486859440064238,3
corporation,22,0.003179650238473768,1.9237581848843517e-07,0.0024138133826520306,6.918743356559253e-05,8
correct,433,0.06258129787541553,0.00013103070762691087,0.022219720507484678,0.0002954263127749097,4
correction,26,0.0037577684636508164,6.480864206450371e-08,0.0037451529313951076,5.666998594492283e-05,4
correctly,117,0.016909958086428676,2.3517972987931877e-06,0.011336999051581663,0.0001234215648199186,0
correlate,121,0.017488076311605722,8.084633672021286e-06,0.011026819033889787,0.00014600799922679313,7
correlation,143,0.02066772655007949,2.444003379456965e-05,0.011722762921610726,0.00017201297294816892,9
correspond,66,0.009538950715421303,6.30852550242699e-06,0.006701002831365095,0.00010157392405058437,3
cortex,71,0.010261598496892614,3.4865934372770158e-06,0.0070744832008962965,0.00011600823431279907,5
corticosteroid,55,0.00794912559618442,7.028168352162868e-07,0.00631998567732888,8.151975127061887e-05,5
corticotropin,21,0.0030351206821795057,8.994516015533237e-08,0.0025433788069462644,5.6679296963601974e-05,5
cortisol,309,0.04465963289492701,5.67059047697797e-05,0.017489615722305823,0.00024928679185174226,5
cosmetic,47,0.0067928891458303225,6.629792495520791e-06,0.005058920642183035,9.586584841790896e-05,3
cost,416,0.06012429541841306,0.00013104901245223193,0.023077210343902393,0.00032479779871766464,4
costly,117,0.016909958086428676,3.7938779429931665e-06,0.011660146476916601,0.00013355432483553044,2
cotton,52,0.007515536927301633,5.452825108705013e-06,0.005436724658307571,9.829582833021474e-05,2
cough,24,0.003468709351062292,8.442515725459831e-08,0.003733504711584427,6.145490087080918e-05,2
coughing,52,0.007515536927301633,3.400788822377001e-06,0.006310527800273275,9.514207282716699e-05,2
counsel,231,0.033386327503974564,2.291971149141029e-05,0.016502585774738794,0.00020323266512958704,4
counseling,198,0.028616852146263912,6.56789025266753e-05,0.014428466965819413,0.00019888660280734018,1
counselling,24,0.003468709351062292,1.3486219502813663e-07,0.0026233953516036227,6.352242352323251e-05,1
counselor,34,0.004914004914004914,5.921519033599977e-08,0.004652209898924398,6.478932306470826e-05,3
count,619,0.08946379534614829,0.00025543802087036726,0.0219496589136719,0.00033756157108491997,5
counter,312,0.0450932215638098,8.440236484053041e-05,0.01910538772780444,0.00026423626222941797,0
counteract,73,0.010550657609481139,2.3158108204468368e-06,0.007916440585346619,9.812021712296548e-05,3
counterintuitive,29,0.004191357132533603,2.3703846242672053e-08,0.0039332807177626505,5.675672721296068e-05,3
counterpart,27,0.003902298019945079,6.973271932182029e-08,0.004252980980110008,5.934394917765412e-05,2
counterproductive,26,0.0037577684636508164,9.134924281717927e-08,0.0037408321196918796,5.964402066654881e-05,7
countless,50,0.007226477814713109,8.682504112757723e-07,0.005693401152578578,7.618897146121727e-05,3
country,187,0.02702702702702703,0.00010789146893624418,0.01473841416041638,0.00021139606697618407,0
county,60,0.00867177337765573,3.432917626835349e-06,0.006556151071913171,9.537579520128874e-05,4
couple,353,0.05101893337187455,0.00022144380925959024,0.020883734736105934,0.00031170930523474435,0
course,369,0.053331406272582746,0.0001275226505500777,0.02089016576590974,0.0002953449499875118,0
courtesy,75,0.010839716722069664,2.383585958298603e-05,0.00686964287904943,0.00012282178376322872,8
cover,463,0.06691718456424339,0.00036884442826755825,0.025630775226546786,0.0003998613027243227,2
coverage,49,0.0070819482584188465,6.580718266653304e-07,0.006322647972962278,7.950818441086567e-05,0
covid,49,0.0070819482584188465,7.307420001047416e-06,0.00487990505188231,0.00010735727145089676,1
covid-19,206,0.029773088596618008,6.432915407567709e-05,0.013303461659653713,0.0002448951232039275,6
covington,29,0.004191357132533603,4.457092729474046e-07,0.0024147129059839648,8.964902007198765e-05,9
cow,49,0.0070819482584188465,4.579958236235884e-06,0.005621610173504607,9.233863021134307e-05,0
coward,27,0.003902298019945079,2.26035248870735e-06,0.0020971142959449137,9.10237646356371e-05,8
cpap,91,0.013152189622777859,4.134338347474135e-06,0.009200473841303259,0.00011216090766588695,5
cpt,24,0.003468709351062292,3.24208597660816e-07,0.00320864557101427,6.671273939351315e-05,4
cqc,106,0.01532013296719179,5.98656483440867e-06,0.010295418881803459,0.00013668263992964254,4
crack,27,0.003902298019945079,6.19854826667102e-08,0.0038643381963352234,5.5238200920888205e-05,0
craft,48,0.006937418702124584,1.3663688396606366e-07,0.0065543638398631214,7.096019925321484e-05,4
craniofacial,27,0.003902298019945079,4.0200364219617035e-07,0.002934021309465081,7.450577969724051e-05,5
craniopharyngioma,25,0.0036132389073565544,3.0087545037122114e-08,0.0032329294536260714,5.534995580062052e-05,5
crank,27,0.003902298019945079,1.4683963100266354e-07,0.003533563756542529,6.451051275598007e-05,5
crash,105,0.015175603410897529,1.204919134213464e-05,0.010933243470935525,0.00013952412634241074,0
crazy,51,0.007371007371007371,1.1670975288265942e-06,0.0068244127665935085,8.4162978447117e-05,0
cream,630,0.09105362046538518,0.000500334642775953,0.027401400376145617,0.0004507719057683668,2
creams,23,0.00332417979476803,1.2213390112332069e-08,0.003300906626109613,4.862480501401258e-05,2
creamy,28,0.004046827576239341,1.1077169637345978e-07,0.00399552630071538,6.659335983360033e-05,2
create,647,0.09351062292238763,0.0005246081984839494,0.0295022215953861,0.00048029713652510516,2
creatinine,26,0.0037577684636508164,1.4163341222396648e-06,0.0019261462872526113,8.72273635196813e-05,5
creation,54,0.007804596039890158,1.2856423213187924e-06,0.00661594655105231,9.116292716650218e-05,4
creativity,28,0.004046827576239341,6.992518833291576e-08,0.004295028131612915,6.320832035643894e-05,0
credential,52,0.007515536927301633,1.4876755526769617e-06,0.00646549947937599,9.247631683911992e-05,4
crisis,131,0.018933371874548344,1.0518088404851732e-05,0.012173133183195106,0.00016334259805074507,0
crisp,27,0.003902298019945079,3.948251742619404e-08,0.0038890559356376067,6.563346079292523e-05,7
criteria.411,24,0.003468709351062292,4.303385546717736e-08,0.00372956978516269,5.539858574686414e-05,2
criterion,305,0.044081514669749966,5.8348651725129055e-05,0.020154836631873178,0.0002642345930112667,4
critical,334,0.04827287180228357,9.141433267846899e-05,0.02049908766145511,0.0002845910107291824,7
critically,50,0.007226477814713109,5.28810062272005e-07,0.0062012714615431895,8.429792934454744e-05,4
critter,29,0.004191357132533603,1.729957980072617e-07,0.003988937632228249,6.598867294825664e-05,0
cross,88,0.012718600953895072,5.5354489139153435e-05,0.006901130998170968,0.00017215605259377812,8
crown,24,0.003468709351062292,2.0524130602430532e-07,0.0033623333499920773,6.226504953253058e-05,5
crucial,401,0.057956352073999136,7.971690603485912e-05,0.022923252037600934,0.00029760316748223193,4
crucially,22,0.003179650238473768,2.7620836639020214e-08,0.003165370474063331,5.053625960713946e-05,5
crude,26,0.0037577684636508164,8.807308721757752e-08,0.0035704090335938977,5.9801723404616976e-05,4
cry,26,0.0037577684636508164,3.0222884290971416e-08,0.003922184392234124,6.002180968082583e-05,0
cryptorchidism,89,0.012863130510189334,1.5001093971439028e-05,0.007601493838891846,0.0001424693333480914,5
crystal,27,0.003902298019945079,2.7693333025201024e-07,0.0032438620690567726,7.914837379460499e-05,11
crystalize,24,0.003468709351062292,1.3740079620286637e-08,0.0036366579585570932,5.1858502703885094e-05,2
crystalline,24,0.003468709351062292,1.2671638425296467e-07,0.003573719735908357,6.155593306069829e-05,2
crystallised,26,0.0037577684636508164,6.620440800294979e-08,0.00356601177197784,5.505668133254882e-05,2
crystallography,29,0.004191357132533603,1.0912213841945352e-06,0.003827381329521413,7.362153892437811e-05,11
cua,99,0.014308426073131956,1.0374405105713258e-05,0.009694846273047933,0.00014861399862285948,4
cuaj,167,0.024136435901141784,2.9733712555045812e-05,0.012354434512920707,0.00020781803116333208,5
cuban,28,0.004046827576239341,3.393728581130637e-08,0.004364420022935598,6.159443200843217e-05,0
cue,28,0.004046827576239341,3.407113125532634e-08,0.004281886852827202,5.7597462798072486e-05,4
cuff,29,0.004191357132533603,5.063196586286915e-08,0.004152637018114699,6.835160766683128e-05,4
cui,30,0.004335886688827865,1.340355182922612e-07,0.0037853267419747077,6.67915756327658e-05,4
culley,26,0.0037577684636508164,1.3523471343209192e-06,0.0018914742737219463,9.38459993007973e-05,8
culprit,46,0.00664835958953606,9.112517768820102e-08,0.005675399433561493,6.86407320766069e-05,5
cultivate,51,0.007371007371007371,2.227588913933847e-06,0.006060760055620842,0.00010074237311062708,4
cultural,72,0.010406128053186877,3.3137828081170738e-06,0.008001052638728069,0.00011467862267054238,3
culturally,28,0.004046827576239341,1.7337536145008304e-07,0.0038248545184791215,6.578501200069e-05,3
